SITE,evap_anom,midsoil_anom,topsoil_anom,deepsoil_anom,Mean_cattle_density,s0_trend,sd_trend,ss_trend,e0_trend,c3_c4ratio,AHGF_FPC,Dryag_prop,Irriag_prop,racLdry_trend,EVItrend
2127,0.035772541,-0.278648707,-0.07139968,-0.066390024,5.477125,0.004956285,-0.895877114,-0.379072224,-0.022077464,0.479966861,0.08298,0,0,-0.140041167,0.000226509
2128,0.034259314,-0.260496587,-0.066030594,-0.114708261,24.85975,0.005877923,-1.230594411,-0.119268575,-0.020769078,0.50868213,0.05672,0.020106302,0,-0.088183071,8.14E-05
2129,0.032672145,-0.278200721,-0.117493385,-0.012240478,4.31145,-0.022463772,-0.390714424,-0.520365438,-0.018988062,0.384994725,0.22331,0.09663955,0,0.336224835,-0.001357666
2130,0.033168798,-0.243936449,-0.104156695,-0.014488884,4.098405,-0.019546627,-0.383582032,-0.441002227,-0.016206844,0.354237402,0.1064,0.48133979,0,0.00564708,-0.00116506
2131,0.032073129,-0.259276175,-0.116943696,-0.004308684,2.26335,-0.027645946,-0.260843315,-0.250294328,-0.015095168,0.353033587,0.02317,0.724297133,0,0.176325894,-0.00386105
2132,0.033133625,-0.403849037,-0.145974627,0.004782814,16.5947,-0.070997454,-0.058385367,-0.421398405,-0.016903832,0.352440484,0.04878,0.41156285,0,-0.037063065,-0.000781127
2133,0.03161728,-0.185379824,-0.087845519,-0.0675162,21.7496,-0.002769139,-0.602815301,-0.083469299,-0.017921182,0.377607261,0.02824,0.267212266,0,-0.011823814,-0.000841547
2134,0.034259314,-0.260496587,-0.066030594,-0.114708261,24.85975,0.005877923,-1.230594411,-0.119268575,-0.020769078,0.508178445,0.03726,0.150316884,0,0.23299713,-1.62E-06
2135,0.033514968,-0.362246543,-0.129279485,0.000539157,3.974935,-0.034837631,-0.148445162,-0.463647837,-0.019274953,0.356529179,0.02055,0.382376506,0.205363056,0.329506403,-0.002006299
2136,0.033133625,-0.403849037,-0.145974627,0.004782814,16.5947,-0.070997454,-0.058385367,-0.421398405,-0.016903832,0.353942316,0.04878,0.42238902,0,-0.170128646,-0.001707496
2137,0.03315356,-0.220278514,-0.081840926,-0.100716592,24.6945,0.001028523,-0.817903778,-0.124734484,-0.022802915,0.377193209,0.07158,0.121503439,0,-0.303669863,-0.000186842
2138,0.03315356,-0.220278514,-0.081840926,-0.100716592,24.6945,0.001028523,-0.817903778,-0.124734484,-0.022802915,0.418056076,0.15941,0,0,-0.400355439,-6.95E-05
2139,0.034259314,-0.260496587,-0.066030594,-0.114708261,24.85975,0.005877923,-1.230594411,-0.119268575,-0.020769078,0.508386964,0.03726,2.39E-06,0,0.176478357,6.37E-05
2140,0.034259314,-0.260496587,-0.066030594,-0.114708261,24.85975,0.005877923,-1.230594411,-0.119268575,-0.020769078,0.543710299,0.04555,0.239846675,0,-0.320822097,-0.000246239
2141,0.033008591,-0.336786408,-0.119199577,-0.005400771,17.07775,-0.028560074,-0.178696573,-0.514588972,-0.017082019,0.349439056,0.04296,0.34151832,0.172090536,-0.187260661,-0.001243225
2142,0.03315356,-0.220278514,-0.081840926,-0.100716592,24.6945,0.001028523,-0.817903778,-0.124734484,-0.022802915,0.377214562,0.07158,0.121503439,0,-0.052941881,-8.98E-05
2143,0.034259314,-0.260496587,-0.066030594,-0.114708261,24.85975,0.005877923,-1.230594411,-0.119268575,-0.020769078,0.508331257,0.03726,2.39E-06,0,0.288977546,0.000371545
2144,0.034259314,-0.260496587,-0.066030594,-0.114708261,24.85975,0.005877923,-1.230594411,-0.119268575,-0.020769078,0.50855975,0.03726,2.39E-06,0,0.288977546,0.000189088
2145,0.036619541,-0.316349332,-0.075688586,-0.053429619,31.6877,0.002986273,-0.66961301,-0.525868989,-0.018383662,0.496543738,0.12089,0,0,0.342106143,-0.000324694
2146,0.034259314,-0.260496587,-0.066030594,-0.114708261,24.85975,0.005877923,-1.230594411,-0.119268575,-0.020769078,0.543304472,0.04555,0.239846675,0,-0.19059891,0.000183253
2147,0.032672145,-0.278200721,-0.117493385,-0.012240478,4.31145,-0.022463772,-0.390714424,-0.520365438,-0.018988062,0.384118545,0.22331,0.09663955,0,0.033653277,-0.001334147
2148,0.035772541,-0.278648707,-0.07139968,-0.066390024,5.477125,0.004956285,-0.895877114,-0.379072224,-0.022077464,0.496390262,0.10837,0,0,-0.258980185,0.000588542
2149,0.034934253,-0.2539611,-0.069406829,-0.036561004,35.64325,0.007266958,-0.69923674,-0.309347955,-0.021788649,0.480105818,0.09796,0.128197929,0,0.349344651,2.17E-05
2150,0.034934253,-0.2539611,-0.069406829,-0.036561004,35.64325,0.007266958,-0.69923674,-0.309347955,-0.021788649,0.480024579,0.09796,0.128197929,0,0.11332412,5.11E-05
2151,0.032672145,-0.278200721,-0.117493385,-0.012240478,4.31145,-0.022463772,-0.390714424,-0.520365438,-0.018988062,0.385364824,0.19874,0.271188184,0,-0.025612042,-0.001766806
2152,0.033008591,-0.336786408,-0.119199577,-0.005400771,17.07775,-0.028560074,-0.178696573,-0.514588972,-0.017082019,0.350192975,0.0444,0.621373101,0,0.107777053,-0.001400327
2153,0.034491031,-0.308813873,-0.112241734,0.004282597,16.0766,-0.041397092,-0.128233516,-0.473375562,-0.01447318,0.367461776,0.01265,0.670053883,0,-0.024153225,-0.000922757
2154,0.031234678,-0.259915138,-0.089535576,-0.037431132,14.361,-0.005007626,-0.741037301,-0.3764522,-0.016070392,0.34840344,0.08166,0.171130279,0.175862941,-0.395809196,-0.001243425
2155,0.031015637,-0.222700833,-0.09580325,-0.0100309,11.5957,-0.001575576,-0.517907315,-0.21069008,-0.023076828,0.377452854,0.04965,0.038952355,0,-0.011898745,-0.000147722
2156,0.035818291,-0.346784072,-0.13151206,0.00626929,20.48855,-0.069008488,-0.08723405,-0.417264349,-0.017240722,0.390995079,0.11582,0.575057758,0,0.062625917,-0.000964113
2157,0.035824678,-0.303267973,-0.073174064,-0.099835179,5.547665,0.005621272,-0.574633444,-0.335128947,-0.024175969,0.496426263,0.1318,0,0,0.48143951,-0.000311011
2158,0.035171712,-0.174058518,-0.063973123,-0.153486969,3.24503,0.004482113,-0.716076863,-0.036358744,-0.024565384,0.508728641,0.09796,0.128197929,0,-0.167918832,0.000307873
2159,0.03094748,-0.401481974,-0.159810519,0.005036885,18.0802,-0.062398182,-0.072889971,-0.38361011,-0.024648348,0.350169177,0.0444,0.621373101,0,-0.30620608,-0.002462178
2160,0.034379913,-0.433301393,-0.151131693,0.004926009,17.841,-0.053940679,-0.088306912,-0.452469079,-0.021424585,0.353744506,0.01929,0.608745241,0.028841156,-0.504786011,-0.001606238
2161,0.035818291,-0.346784072,-0.13151206,0.00626929,20.48855,-0.069008488,-0.08723405,-0.417264349,-0.017240722,0.358473724,0.00067,0.780786938,0,0.61370994,-0.000277104
2162,0.036360623,-0.249703543,-0.073955286,-0.148317686,32.05985,0.000599794,-0.950064725,-0.242865856,-0.021174249,0.496704713,0.12089,0,0,0.142853055,-0.000521598
2163,0.035171712,-0.174058518,-0.063973123,-0.153486969,3.24503,0.004482113,-0.716076863,-0.036358744,-0.024565384,0.508437207,0.09796,0.128197929,0,-0.189318106,-0.000193382
2164,0.034379913,-0.433301393,-0.151131693,0.004926009,17.841,-0.053940679,-0.088306912,-0.452469079,-0.021424585,0.352887832,0.01929,0.608745241,0.028841156,0.2692274,-0.001987029
2165,0.030842075,-0.29288101,-0.113785297,0.004171043,20.4733,-0.056698865,-0.049689619,-0.429191888,-0.019982853,0.350840313,0.05494,0.410519691,0,0.269019606,-8.57E-05
2166,0.03056847,-0.25637431,-0.108576257,0.00628686,20.4733,-0.032397985,-0.162375155,-0.537953716,-0.021374039,0.335493012,0.03851,0,0.708425607,-0.414000467,-0.000470268
2167,0.030867078,-0.248693205,-0.105465245,0.001089206,20.4733,-0.02196919,-0.229567241,-0.531413228,-0.020341695,0.335233059,0.24615,0,0.005585574,-0.632294721,-0.000151039
2168,0.032681656,-0.336261075,-0.116579315,-0.01233836,17.8104,-0.031178926,-0.32366497,-0.610790607,-0.017360181,0.3527921,0.06634,0.422980207,0,-0.281922583,-0.001491474
2169,0.034438181,-0.348575274,-0.121763236,-0.010152473,2.87127,-0.022626747,-0.28320142,-0.530392129,-0.015642271,0.355155323,0.02791,0.219192913,0.341060061,-0.04903537,-0.004672403
2170,0.033154739,-0.268531839,-0.103678221,-0.035582133,4.68845,-0.020711302,-0.799568883,-0.510353271,-0.018307216,0.384475375,0.22331,0.09663955,0,0.043379524,-0.001229025
2171,0.035824678,-0.303267973,-0.073174064,-0.099835179,5.547665,0.005621272,-0.574633444,-0.335128947,-0.024175969,0.496333078,0.1318,0,0,-0.287577286,-0.000178787
2172,0.03094748,-0.401481974,-0.159810519,0.005036885,18.0802,-0.062398182,-0.072889971,-0.38361011,-0.024648348,0.351895969,0.03282,0.605523185,0.004520389,-0.439432054,-0.001878647
2173,0.032103414,-0.270562268,-0.099985322,-0.023067283,24.0374,-0.007116681,-0.327676229,-0.387201288,-0.020070053,0.366020755,0.14339,0.084056014,0.034627276,-0.205969476,-0.000771805
2174,0.036360623,-0.249703543,-0.073955286,-0.148317686,32.05985,0.000599794,-0.950064725,-0.242865856,-0.021174249,0.403243806,0.14216,0,0,-0.282138852,-0.000320156
2175,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.550379205,0.05452,0.123580016,0,0.162754464,-0.0004715
2176,0.035171712,-0.174058518,-0.063973123,-0.153486969,3.24503,0.004482113,-0.716076863,-0.036358744,-0.024565384,0.519180131,0.11715,0.393663433,1.17E-05,0.033666206,0.000291225
2177,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.518545907,0.12473,0.123025324,0,-0.079033937,-0.000171825
2178,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.518065344,0.05452,0.123580016,0,0.38698992,-0.000737963
2179,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.550298572,0.05452,0.123580016,0,0.152917739,0.000365967
2180,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.550464686,0.05452,0.123580016,0,-0.152610298,-0.000269679
2181,0.035818291,-0.346784072,-0.13151206,0.00626929,20.48855,-0.069008488,-0.08723405,-0.417264349,-0.017240722,0.361245744,0.10033,0.206103092,0.137763969,-0.140011225,-0.000541874
2182,0.031350689,-0.270515027,-0.125799564,-0.005614817,4.48479,-0.038241154,-0.166497589,-0.421373601,-0.014933835,0.368753149,0.24354,0.02827709,0,-0.021548754,-0.000889592
2183,0.03094748,-0.401481974,-0.159810519,0.005036885,18.0802,-0.062398182,-0.072889971,-0.38361011,-0.024648348,0.421763252,0.0444,0.621373101,0,-0.306185998,-0.001666758
2184,0.035882383,-0.368002272,-0.125078749,-6.99E-05,17.62435,-0.039056836,-0.171030821,-0.52925865,-0.020361518,0.380348232,0.04792,0.533641682,0.000644726,-0.015437848,-0.001749052
2185,0.030573403,-0.422915943,-0.157732643,0.005067886,2.46987,-0.084556776,-0.094552175,-0.558453909,-0.021279927,0.36481258,0.06634,0.422980207,0,-0.168059007,-0.000987773
2186,0.032681656,-0.336261075,-0.116579315,-0.01233836,17.8104,-0.031178926,-0.32366497,-0.610790607,-0.017360181,0.364445916,0.03655,0.689277166,0,-0.144437814,-0.001461114
2187,0.03094748,-0.401481974,-0.159810519,0.005036885,18.0802,-0.062398182,-0.072889971,-0.38361011,-0.024648348,0.352044886,0.07935,0.395182674,0.052026172,0.046741208,-0.001747891
2188,0.03094748,-0.401481974,-0.159810519,0.005036885,18.0802,-0.062398182,-0.072889971,-0.38361011,-0.024648348,0.421758018,0.06672,0.516441232,0,0.292323048,-0.001192697
2189,0.032681656,-0.336261075,-0.116579315,-0.01233836,17.8104,-0.031178926,-0.32366497,-0.610790607,-0.017360181,0.351894298,0.01846,0.664349706,0.00944456,-0.2147019,-0.002109128
2190,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.550260422,0.05452,0.123580016,0,-0.022419797,-8.20E-05
2191,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.55039877,0.05452,0.123580016,0,-0.022419797,-0.000164973
2192,0.032681656,-0.336261075,-0.116579315,-0.01233836,17.8104,-0.031178926,-0.32366497,-0.610790607,-0.017360181,0.351315453,0.07935,0.395182674,0.052026172,0.253086568,-0.002157505
2193,0.035818291,-0.346784072,-0.13151206,0.00626929,20.48855,-0.069008488,-0.08723405,-0.417264349,-0.017240722,0.363764148,0.0231,0.067296243,0.02195797,0.60309845,-0.001371573
2194,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.519117123,0.08951,0.123580016,0,-0.128179256,0.00037769
2195,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.550530708,0.05452,0.123580016,0,-0.026526287,7.91E-05
2196,0.033154739,-0.268531839,-0.103678221,-0.035582133,4.68845,-0.020711302,-0.799568883,-0.510353271,-0.018307216,0.411012607,0.05873,0.234469025,0,0.36720298,-0.001802674
2197,0.035882383,-0.368002272,-0.125078749,-6.99E-05,17.62435,-0.039056836,-0.171030821,-0.52925865,-0.020361518,0.380363427,0.01371,0.589481176,0.102695565,-0.376528781,-0.001457817
2198,0.032880466,-0.237922467,-0.082396518,-0.084072809,13.1886,-0.000219576,-0.807483371,-0.282323007,-0.02314078,0.401248017,0.13138,0.005738225,0,-0.07038738,-0.000298251
2199,0.03056847,-0.25637431,-0.108576257,0.00628686,20.4733,-0.032397985,-0.162375155,-0.537953716,-0.021374039,0.384446551,0.08242,0.534081056,0.000610805,-0.168038616,-0.000144934
2200,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.550985816,0.08951,0,0,-0.217682581,0.000210103
2201,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.550748148,0.0949,0.008231199,0,-0.324823133,0.000551438
2202,0.032880466,-0.237922467,-0.082396518,-0.084072809,13.1886,-0.000219576,-0.807483371,-0.282323007,-0.02314078,0.401286948,0.13138,0.005738225,0,-0.078960903,-0.000152907
2203,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.550868188,0.08951,0,0,-0.191671106,0.000562416
2204,0.035171712,-0.174058518,-0.063973123,-0.153486969,3.24503,0.004482113,-0.716076863,-0.036358744,-0.024565384,0.47183281,0.14783,0.019327662,0,-0.614867801,-0.000183464
2205,0.033154739,-0.268531839,-0.103678221,-0.035582133,4.68845,-0.020711302,-0.799568883,-0.510353271,-0.018307216,0.41090456,0.09369,0.099679367,0,-0.297955515,-0.002250745
2206,0.032681656,-0.336261075,-0.116579315,-0.01233836,17.8104,-0.031178926,-0.32366497,-0.610790607,-0.017360181,0.364645336,0.01637,0.355065595,0,-0.281943879,-0.002147695
2207,0.032681656,-0.336261075,-0.116579315,-0.01233836,17.8104,-0.031178926,-0.32366497,-0.610790607,-0.017360181,0.364159572,0.07935,0.395182674,0.052026172,-0.452576167,-0.002712762
2208,0.034438181,-0.348575274,-0.121763236,-0.010152473,2.87127,-0.022626747,-0.28320142,-0.530392129,-0.015642271,0.359779584,0.05355,0.155293062,0.44417912,0.104307188,-0.000940283
2209,0.034379913,-0.433301393,-0.151131693,0.004926009,17.841,-0.053940679,-0.088306912,-0.452469079,-0.021424585,0.387906536,0.03151,0.180594035,0.039308755,0.290004686,-0.001169952
2210,0.035304103,-0.190056353,-0.065866232,-0.159146264,26.30915,0.005900359,-0.67777948,-0.065202587,-0.027307597,0.550937391,0.07375,0,0,-0.126741966,0.000283717
2211,0.032385803,-0.265821245,-0.106328126,-0.018275468,2.07511,-0.026190228,-0.637593684,-0.694204259,-0.015626736,0.41090904,0.09267,0.071225038,0,-0.009805735,-0.001536432
2212,0.03241503,-0.368885507,-0.110198959,-0.011882052,1.617455,-0.034440568,-0.275714763,-1.026844421,-0.017644165,0.370074285,0.06608,0.272117408,0,0.196047105,-0.001868316
2213,0.034185094,-0.452199124,-0.139363006,0.004847412,20.48855,-0.073772121,-0.06626378,-0.3481641,-0.020122565,0.364767432,0.00785,0.034838314,0.500816678,-0.158473946,-0.001587968
2214,0.034449311,-0.23760221,-0.078209318,-0.118968561,22.6388,0.000161875,-0.76036464,-0.282529922,-0.022716988,0.412876804,0.08611,0,0,0.505026346,-0.001152471
2215,0.036077254,-0.318289738,-0.107216235,-0.002179115,20.48855,-0.030338278,-0.263529189,-0.634559692,-0.018207966,0.364801434,0.00837,0.467575883,0.053418202,0.06622764,-0.0018836
2216,0.036077254,-0.318289738,-0.107216235,-0.002179115,20.48855,-0.030338278,-0.263529189,-0.634559692,-0.018207966,0.364593655,0.00837,0.467575883,0.053418202,0.035005464,-0.00136303
2217,0.031950235,-0.238114809,-0.098611959,-0.017909746,1.303965,-0.00731117,-0.416793107,-0.293812532,-0.020193833,0.353476832,0.20473,0.04875943,0.183059054,0.228161639,-0.001140495
2218,0.034449311,-0.23760221,-0.078209318,-0.118968561,22.6388,0.000161875,-0.76036464,-0.282529922,-0.022716988,0.403170824,0.03796,0,0,-0.049597013,9.42E-05
2219,0.032606088,-0.374289579,-0.129258262,-0.003025639,2.570905,-0.034403637,-0.143501629,-0.821184752,-0.017813124,0.362839143,0.01931,0.281847882,0.194716565,-0.569379578,-0.001238484
2220,0.033882876,-0.410929292,-0.163579947,0.003576884,0.5173915,-0.045121448,-0.105436308,-0.840168243,-0.017113289,0.359896851,0.01417,0.189476287,0.000356374,0.0205776,-0.001714415
2221,0.034449311,-0.23760221,-0.078209318,-0.118968561,22.6388,0.000161875,-0.76036464,-0.282529922,-0.022716988,0.403400784,0.02678,0,0,-0.438069461,-0.000270728
2222,0.03241503,-0.368885507,-0.110198959,-0.011882052,1.617455,-0.034440568,-0.275714763,-1.026844421,-0.017644165,0.369767195,0.06734,0.152783615,0,0.218783947,-0.001496541
2223,0.034643063,-0.175706558,-0.073082104,-0.169230605,7.067775,0.002064583,-0.526062239,-0.080927446,-0.023077454,0.413256124,0.06167,0,0,0.622373202,-0.00021233
2224,0.034643063,-0.175706558,-0.073082104,-0.169230605,7.067775,0.002064583,-0.526062239,-0.080927446,-0.023077454,0.471527261,0.19301,0,0,0.000523004,0.000479593
2225,0.031432643,-0.304993222,-0.121218635,0.00870089,20.4733,-0.056794444,-0.08796181,-0.264704922,-0.020710436,0.382683932,0.01222,0.834281175,0,0.126129902,-0.00034202
2226,0.034449311,-0.23760221,-0.078209318,-0.118968561,22.6388,0.000161875,-0.76036464,-0.282529922,-0.022716988,0.402967382,0.03796,0,0,-0.504471938,-0.000628176
2227,0.03241503,-0.368885507,-0.110198959,-0.011882052,1.617455,-0.034440568,-0.275714763,-1.026844421,-0.017644165,0.369706255,0.06734,0.152783615,0,-0.178452543,-0.001979309
2228,0.031793499,-0.392791063,-0.136038398,0.002196665,1.12219,-0.057508954,-0.147567039,-1.024650505,-0.018584227,0.364359695,0.08801,0.085458821,0.000634647,0.20573158,-0.001528813
2229,0.032393827,-0.429001895,-0.169326261,0.004673474,4.012985,-0.051909541,-0.071953835,-0.526893144,-0.020728254,0.359749618,0.04801,0.072812859,0.26946412,-0.062209964,-0.001939329
2230,0.033882876,-0.410929292,-0.163579947,0.003576884,0.5173915,-0.045121448,-0.105436308,-0.840168243,-0.017113289,0.35950517,0.01417,0.189476287,0.000356374,-0.314585737,-0.001009246
2231,0.036077254,-0.318289738,-0.107216235,-0.002179115,20.48855,-0.030338278,-0.263529189,-0.634559692,-0.018207966,0.361524873,0.02296,0.506719332,0,0.481448419,-0.001209563
2232,0.033882876,-0.410929292,-0.163579947,0.003576884,0.5173915,-0.045121448,-0.105436308,-0.840168243,-0.017113289,0.359806994,0.04801,0.072812859,0.26946412,-0.206896017,-0.000945693
2233,0.034449311,-0.23760221,-0.078209318,-0.118968561,22.6388,0.000161875,-0.76036464,-0.282529922,-0.022716988,0.403063561,0.03796,0,0,-0.260009038,-0.000580529
2234,0.035627715,-0.184083557,-0.059797774,-0.216210214,1.508135,0.004114145,0.17059585,0.070701869,-0.023557987,0.550648909,0.05714,0.197830434,0,-0.000906625,-0.000195313
2235,0.031793499,-0.392791063,-0.136038398,0.002196665,1.12219,-0.057508954,-0.147567039,-1.024650505,-0.018584227,0.394845016,0.06734,0.152783615,0,0.155607641,-0.002004994
2236,0.033882876,-0.410929292,-0.163579947,0.003576884,0.5173915,-0.045121448,-0.105436308,-0.840168243,-0.017113289,0.375492656,0.01417,0.189476287,0.000356374,-0.139295065,-0.000320928
2237,0.034185094,-0.452199124,-0.139363006,0.004847412,20.48855,-0.073772121,-0.06626378,-0.3481641,-0.020122565,0.413841383,0.01619,0.346815065,0.210560529,-0.652279595,-0.002268117
2238,0.031432643,-0.304993222,-0.121218635,0.00870089,20.4733,-0.056794444,-0.08796181,-0.264704922,-0.020710436,0.349881063,0.01222,0.834281175,0,0.225853249,-0.000212307
2239,0.035627715,-0.184083557,-0.059797774,-0.216210214,1.508135,0.004114145,0.17059585,0.070701869,-0.023557987,0.608740997,0.05714,0.197830434,0,-0.000906625,-0.000153402
